4,11,17,3,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,25,26,27,28,29,30
3,11,17,4,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,25,26,27,28,29,30
4,11,6,3,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,27,28,29,30
3,11,6,4,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,27,28,29,30
4,11,7,3,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,27,28,29,30
3,11,7,4,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,27,28,29,30
4,11,17,3,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,25,26,30,28,29,27
3,11,17,4,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,25,26,30,28,29,27
4,11,17,3,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,25,26,30,28,29,27
3,11,17,4,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,25,26,30,28,29,27
4,11,6,3,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,30,28,29,27
3,11,6,4,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,30,28,29,27
4,11,7,3,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,30,28,29,27
3,11,7,4,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,25,26,30,28,29,27
4,11,17,3,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,27,29,30,28,26,25
3,11,17,4,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,27,29,30,28,26,25
4,11,17,3,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,27,29,30,28,25,26
3,11,17,4,12,16,7,23,9,10,8,1,13,14,15,6,5,2,20,19,18,21,22,24,27,29,30,28,25,26
4,11,17,3,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,27,29,30,28,26,25
3,11,17,4,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,27,29,30,28,26,25
4,11,17,3,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,27,29,30,28,25,26
3,11,17,4,12,16,6,23,9,10,8,1,13,14,15,7,5,2,20,19,18,21,22,24,27,29,30,28,25,26
4,11,6,3,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,26,25
3,11,6,4,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,26,25
4,11,7,3,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,26,25
3,11,7,4,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,26,25
4,11,6,3,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,25,26
3,11,6,4,12,9,7,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,25,26
4,11,7,3,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,25,26
3,11,7,4,12,9,6,23,16,10,8,1,13,14,15,17,5,2,20,19,18,21,22,24,27,29,30,28,25,26
4,22,23,3,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,25,26,27,28,29,30
3,22,23,4,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,25,26,27,28,29,30
4,22,23,3,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,25,26,30,28,29,27
3,22,23,4,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,25,26,30,28,29,27
4,22,23,3,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,27,29,30,28,26,25
3,22,23,4,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,27,29,30,28,26,25
4,22,23,3,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,27,29,30,28,25,26
3,22,23,4,12,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,18,17,24,27,29,30,28,25,26
4,23,18,3,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,25,26,27,28,29,30
3,23,18,4,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,25,26,27,28,29,30
4,23,18,3,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,27,28,29,30
3,23,18,4,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,27,28,29,30
4,23,18,3,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,25,26,30,28,29,27
3,23,18,4,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,25,26,30,28,29,27
4,23,18,3,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,30,28,29,27
3,23,18,4,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,30,28,29,27
4,23,18,3,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,27,29,30,28,26,25
3,23,18,4,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,27,29,30,28,26,25
4,23,18,3,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,27,29,30,28,25,26
3,23,18,4,8,17,6,11,16,9,7,1,13,14,15,10,5,2,19,20,21,22,12,24,27,29,30,28,25,26
4,23,18,3,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,26,25
3,23,18,4,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,26,25
4,23,18,3,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,25,26
3,23,18,4,8,17,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,25,26
4,23,18,3,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,25,26,27,28,29,30
3,23,18,4,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,25,26,27,28,29,30
4,23,18,3,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,25,26,30,28,29,27
3,23,18,4,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,25,26,30,28,29,27
4,23,18,3,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,27,29,30,28,26,25
3,23,18,4,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,27,29,30,28,26,25
4,23,18,3,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,27,29,30,28,25,26
3,23,18,4,8,17,6,11,16,10,7,1,13,14,15,9,5,2,19,20,21,22,12,24,27,29,30,28,25,26
4,18,23,3,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,27,28,29,30
3,18,23,4,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,27,28,29,30
4,18,23,3,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,30,28,29,27
3,18,23,4,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,25,26,30,28,29,27
4,18,23,3,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,26,25
3,18,23,4,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,26,25
4,18,23,3,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,25,26
3,18,23,4,17,8,6,11,10,9,7,1,13,14,15,16,5,2,19,20,21,22,12,24,27,29,30,28,25,26
12,1,3,18,4,6,17,8,9,16,10,2,13,14,15,11,7,5,19,20,21,22,23,24,25,26,27,28,29,30
18,1,3,12,4,6,11,8,9,16,10,2,13,14,15,17,7,5,19,20,21,22,23,24,25,26,27,28,29,30
12,1,3,18,4,6,17,8,9,16,10,2,13,14,15,11,7,5,19,20,21,22,23,24,25,26,30,28,29,27
18,1,3,12,4,6,11,8,9,16,10,2,13,14,15,17,7,5,19,20,21,22,23,24,25,26,30,28,29,27
12,1,3,18,4,6,17,8,9,16,10,2,13,14,15,11,7,5,19,20,21,22,23,24,27,29,30,28,26,25
12,1,3,18,4,6,17,8,9,16,10,2,13,14,15,11,7,5,19,20,21,22,23,24,27,29,30,28,25,26
18,1,3,12,4,6,11,8,9,16,10,2,13,14,15,17,7,5,19,20,21,22,23,24,27,29,30,28,26,25
18,1,3,12,4,6,11,8,9,16,10,2,13,14,15,17,7,5,19,20,21,22,23,24,27,29,30,28,25,26
12,1,3,18,4,6,17,8,9,10,11,2,13,14,15,16,7,5,19,20,21,22,23,24,25,26,27,28,29,30
12,1,3,18,4,6,17,8,9,10,11,2,13,14,15,16,7,5,19,20,21,22,23,24,25,26,30,28,29,27
12,1,3,18,4,6,17,8,9,10,11,2,13,14,15,16,7,5,19,20,21,22,23,24,27,29,30,28,26,25
12,1,3,18,4,6,17,8,9,10,11,2,13,14,15,16,7,5,19,20,21,22,23,24,27,29,30,28,25,26
12,1,3,18,4,6,17,8,10,16,11,2,13,14,15,9,7,5,19,20,21,22,23,24,25,26,27,28,29,30
12,1,3,18,4,6,17,8,9,16,11,2,13,14,15,10,7,5,19,20,21,22,23,24,25,26,27,28,29,30
12,1,3,18,4,6,17,8,10,16,11,2,13,14,15,9,7,5,19,20,21,22,23,24,25,26,30,28,29,27
12,1,3,18,4,6,17,8,9,16,11,2,13,14,15,10,7,5,19,20,21,22,23,24,25,26,30,28,29,27
12,1,3,18,4,6,17,8,10,16,11,2,13,14,15,9,7,5,19,20,21,22,23,24,27,29,30,28,26,25
12,1,3,18,4,6,17,8,10,16,11,2,13,14,15,9,7,5,19,20,21,22,23,24,27,29,30,28,25,26
12,1,3,18,4,6,17,8,9,16,11,2,13,14,15,10,7,5,19,20,21,22,23,24,27,29,30,28,26,25
12,1,3,18,4,6,17,8,9,16,11,2,13,14,15,10,7,5,19,20,21,22,23,24,27,29,30,28,25,26
2,1,3,5,4,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,27,28,29,30
2,1,3,5,4,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,30,28,29,27
2,1,3,5,4,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,26,25
2,1,3,5,4,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,25,26
2,1,3,5,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2,1,3,5,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,30,28,29,27
2,1,3,5,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,29,30,28,26,25
2,1,3,5,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,29,30,28,25,26
18,3,12,17,4,11,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
12,3,18,11,4,17,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
18,3,12,17,4,11,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
12,3,18,11,4,17,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
18,3,12,17,4,11,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
12,3,18,11,4,17,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
18,3,12,17,4,11,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
12,3,18,11,4,17,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
18,3,12,17,4,11,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
12,3,18,11,4,17,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
18,3,12,17,4,11,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
12,3,18,11,4,17,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
18,3,12,17,4,11,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
12,3,18,11,4,17,16,8,10,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
18,3,12,17,4,11,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
12,3,18,11,4,17,10,8,16,9,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
12,3,11,18,4,16,17,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
18,3,17,12,4,16,11,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,27,28,29,30
12,3,6,18,4,9,17,8,16,10,7,1,13,14,15,11,5,2,19,20,21,22,23,24,25,26,27,28,29,30
18,3,6,12,4,9,11,8,16,10,7,1,13,14,15,17,5,2,19,20,21,22,23,24,25,26,27,28,29,30
12,3,11,18,4,16,17,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
18,3,17,12,4,16,11,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,25,26,30,28,29,27
12,3,6,18,4,9,17,8,16,10,7,1,13,14,15,11,5,2,19,20,21,22,23,24,25,26,30,28,29,27
18,3,6,12,4,9,11,8,16,10,7,1,13,14,15,17,5,2,19,20,21,22,23,24,25,26,30,28,29,27
12,3,11,18,4,16,17,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
18,3,17,12,4,16,11,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,26,25
12,3,11,18,4,16,17,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
18,3,17,12,4,16,11,8,9,10,7,1,13,14,15,6,5,2,19,20,21,22,23,24,27,29,30,28,25,26
12,3,6,18,4,9,17,8,16,10,7,1,13,14,15,11,5,2,19,20,21,22,23,24,27,29,30,28,26,25
12,3,6,18,4,9,17,8,16,10,7,1,13,14,15,11,5,2,19,20,21,22,23,24,27,29,30,28,25,26
18,3,6,12,4,9,11,8,16,10,7,1,13,14,15,17,5,2,19,20,21,22,23,24,27,29,30,28,26,25
18,3,6,12,4,9,11,8,16,10,7,1,13,14,15,17,5,2,19,20,21,22,23,24,27,29,30,28,25,26
18,2,12,17,5,11,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,18,11,5,17,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,12,17,5,11,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,18,11,5,17,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,12,17,5,11,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,18,11,5,17,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,12,17,5,11,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,18,11,5,17,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,12,17,5,11,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,18,11,5,17,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,12,17,5,11,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,18,11,5,17,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,12,17,5,11,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,18,11,5,17,16,8,10,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
18,2,12,17,5,11,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,18,11,5,17,10,8,16,9,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,11,18,5,16,17,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,17,12,5,16,11,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,6,18,5,9,17,8,16,10,7,1,13,14,15,11,3,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,6,12,5,9,11,8,16,10,7,1,13,14,15,17,3,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,11,18,5,16,17,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,17,12,5,16,11,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,6,18,5,9,17,8,16,10,7,1,13,14,15,11,3,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,6,12,5,9,11,8,16,10,7,1,13,14,15,17,3,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,11,18,5,16,17,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,17,12,5,16,11,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,11,18,5,16,17,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
18,2,17,12,5,16,11,8,9,10,7,1,13,14,15,6,3,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,6,18,5,9,17,8,16,10,7,1,13,14,15,11,3,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,6,18,5,9,17,8,16,10,7,1,13,14,15,11,3,4,19,20,21,22,23,24,27,29,30,28,25,26
18,2,6,12,5,9,11,8,16,10,7,1,13,14,15,17,3,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,6,12,5,9,11,8,16,10,7,1,13,14,15,17,3,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,3,18,5,7,17,8,9,16,10,1,13,14,15,11,6,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,3,12,5,7,11,8,9,16,10,1,13,14,15,17,6,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,3,18,5,7,17,8,9,16,10,1,13,14,15,11,6,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,3,12,5,7,11,8,9,16,10,1,13,14,15,17,6,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,3,18,5,7,17,8,9,16,10,1,13,14,15,11,6,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,3,18,5,7,17,8,9,16,10,1,13,14,15,11,6,4,19,20,21,22,23,24,27,29,30,28,25,26
18,2,3,12,5,7,11,8,9,16,10,1,13,14,15,17,6,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,3,12,5,7,11,8,9,16,10,1,13,14,15,17,6,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,3,18,5,6,17,8,9,16,10,1,13,14,15,11,7,4,19,20,21,22,23,24,25,26,27,28,29,30
18,2,3,12,5,6,11,8,9,16,10,1,13,14,15,17,7,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,3,18,5,6,17,8,9,16,10,1,13,14,15,11,7,4,19,20,21,22,23,24,25,26,30,28,29,27
18,2,3,12,5,6,11,8,9,16,10,1,13,14,15,17,7,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,3,18,5,6,17,8,9,16,10,1,13,14,15,11,7,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,3,18,5,6,17,8,9,16,10,1,13,14,15,11,7,4,19,20,21,22,23,24,27,29,30,28,25,26
18,2,3,12,5,6,11,8,9,16,10,1,13,14,15,17,7,4,19,20,21,22,23,24,27,29,30,28,26,25
18,2,3,12,5,6,11,8,9,16,10,1,13,14,15,17,7,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,3,18,5,6,17,8,9,10,11,1,13,14,15,16,7,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,3,18,5,6,17,8,9,10,11,1,13,14,15,16,7,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,3,18,5,6,17,8,9,10,11,1,13,14,15,16,7,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,3,18,5,6,17,8,9,10,11,1,13,14,15,16,7,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,3,18,5,6,17,8,10,16,11,1,13,14,15,9,7,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,3,18,5,6,17,8,9,16,11,1,13,14,15,10,7,4,19,20,21,22,23,24,25,26,27,28,29,30
12,2,3,18,5,6,17,8,10,16,11,1,13,14,15,9,7,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,3,18,5,6,17,8,9,16,11,1,13,14,15,10,7,4,19,20,21,22,23,24,25,26,30,28,29,27
12,2,3,18,5,6,17,8,10,16,11,1,13,14,15,9,7,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,3,18,5,6,17,8,10,16,11,1,13,14,15,9,7,4,19,20,21,22,23,24,27,29,30,28,25,26
12,2,3,18,5,6,17,8,9,16,11,1,13,14,15,10,7,4,19,20,21,22,23,24,27,29,30,28,26,25
12,2,3,18,5,6,17,8,9,16,11,1,13,14,15,10,7,4,19,20,21,22,23,24,27,29,30,28,25,26
1,2,3,4,5,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,27,28,29,30
1,2,3,4,5,7,6,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,27,28,29,30
1,2,3,4,5,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,30,28,29,27
1,2,3,4,5,7,6,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,25,26,30,28,29,27
1,2,3,4,5,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,26,25
1,2,3,4,5,7,6,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,26,25
1,2,3,4,5,6,7,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,25,26
1,2,3,4,5,7,6,8,9,10,11,17,13,14,15,16,12,18,19,20,21,22,23,24,27,29,30,28,25,26
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
