1	1199748602806	1199748605389
1	1199748890781	1199748892926
1	1199782133530	1199782138377
1	1199787816509	1199787817291
1	1199788270565	1199788273102
1	1199789171780	1199789173822
1	1199789180627	1199789182806
1	1199789422684	1199789423860
1	1199789883332	1199789886839
1	1199789936365	1199789940283
1	1199789943325	1199789948101
1	1199790577494	1199790579899
1	1199790584286	1199790588678
1	1199790599241	1199790604288
1	1199791006258	1199791008828
1	1199791292316	1199791294132
1	1199791298860	1199791302343
1	1199798193986	1199798198872
1	1199801345744	1199801348152
1	1199805376323	1199805378358
1	1199819087382	1199819089663
1	1199824931361	1199824933519
1	1199824979263	1199824985602
1	1199825536966	1199825540326
1	1199825569969	1199825574252
1	1199825911119	1199825912521
2	1199746823175	1199746829650
2	1199746897643	1199746898536
2	1199746915340	1199746919959
2	1199746936992	1199746939532
2	1199747074130	1199747077746
2	1199747080419	1199747084656
2	1199747087275	1199747088179
2	1199747128132	1199747130312
2	1199747137597	1199747139285
2	1199747146811	1199747152581
2	1199747212605	1199747214813
2	1199747343226	1199747345675
2	1199747465597	1199747468902
2	1199747475584	1199747475952
2	1199747801380	1199747806968
2	1199747817649	1199747819288
2	1199747921929	1199747929320
2	1199747935834	1199747940825
2	1199747960556	1199747962604
2	1199747997188	1199748003754
2	1199748005256	1199748005616
2	1199748025597	1199748029445
2	1199748053653	1199748056316
2	1199748064117	1199748070790
2	1199748104560	1199748105527
2	1199748109551	1199748113126
2	1199748115176	1199748116839
2	1199748125176	1199748127377
2	1199748132376	1199748138767
2	1199748141252	1199748142737
2	1199748143847	1199748146117
2	1199748184286	1199748189594
2	1199748284136	1199748291672
2	1199748295942	1199748298649
2	1199748309926	1199748312673
2	1199748348532	1199748353118
2	1199748379251	1199748381318
2	1199748384145	1199748386562
2	1199748515676	1199748520404
2	1199748547953	1199748551950
2	1199748584254	1199748587182
2	1199748591143	1199748607989
2	1199748652680	1199748656665
2	1199748665645	1199748682760
2	1199748690555	1199748708333
2	1199748716643	1199748719269
2	1199748753615	1199748758675
2	1199748759548	1199748767621
2	1199748768965	1199748784590
2	1199748787361	1199748791453
2	1199748791701	1199748795981
2	1199748796364	1199748805212
2	1199748839359	1199748844433
2	1199748857311	1199748861903
2	1199748863941	1199748869646
2	1199748892327	1199748897259
2	1199748903539	1199748906353
2	1199748915896	1199748920716
2	1199748931305	1199748937607
2	1199748946810	1199748954793
2	1199748957894	1199748962565
2	1199748991322	1199748993576
2	1199748994320	1199748995970
2	1199748996752	1199748998922
2	1199749005641	1199749007475
2	1199782130820	1199782135446
2	1199788022571	1199788022715
2	1199788024896	1199788031528
2	1199788063548	1199788066603
2	1199788112354	1199788112929
2	1199788202728	1199788207544
2	1199788217119	1199788221303
2	1199788261548	1199788266292
2	1199788620939	1199788624667
2	1199788627412	1199788629398
2	1199789152829	1199789159483
2	1199789165549	1199789167819
2	1199789195180	1199789198509
2	1199789222991	1199789224336
2	1199789300657	1199789302424
2	1199789305641	1199789309527
2	1199789382586	1199789386717
2	1199789426814	1199789431494
2	1199789613957	1199789617852
2	1199789622495	1199789627697
2	1199789639746	1199789642289
2	1199789677442	1199789681240
2	1199789693273	1199789695136
2	1199789708539	1199789712854
2	1199789857280	1199789859887
2	1199789874311	1199789877290
2	1199789913896	1199789915135
2	1199790578133	1199790580389
2	1199790581509	1199790586322
2	1199791291908	1199791294644
2	1199791294896	1199791297992
2	1199791404243	1199791407329
2	1199791411274	1199791414100
2	1199792621582	1199792624846
2	1199794327260	1199794329265
2	1199796437532	1199796440668
2	1199796446675	1199796453335
2	1199796466727	1199796478259
2	1199796487272	1199796491521
2	1199796492259	1199796497622
2	1199796500295	1199796509414
2	1199796520858	1199796524709
2	1199796538416	1199796544301
2	1199796547249	1199796550617
2	1199796576840	1199796582803
2	1199796592418	1199796601811
2	1199796604345	1199796609923
2	1199796822657	1199796823947
2	1199796825378	1199796833131
2	1199796835425	1199796844292
2	1199796844913	1199796847268
2	1199796847512	1199796851329
2	1199796856695	1199796859322
2	1199796861356	1199796862368
2	1199796869624	1199796872316
2	1199796878683	1199796881543
2	1199796899349	1199796901766
2	1199796907171	1199796910786
2	1199796924828	1199796930992
2	1199796935970	1199796940994
2	1199796949926	1199796952617
2	1199796957514	1199796961446
2	1199796968564	1199796970103
2	1199796975926	1199796980262
2	1199796998885	1199797001572
2	1199797006527	1199797008492
2	1199797011133	1199797013624
2	1199797014611	1199797036353
2	1199797038992	1199797040223
2	1199797048360	1199797054657
2	1199797063335	1199797068582
2	1199797108802	1199797112740
2	1199797153347	1199797155640
2	1199797179843	1199797184293
2	1199797189619	1199797193314
2	1199797252610	1199797253896
2	1199797277733	1199797280676
2	1199797281310	1199797284326
2	1199797348778	1199797352719
2	1199797447901	1199797454229
2	1199797462797	1199797465531
2	1199797552676	1199797553964
2	1199797558735	1199797565564
2	1199797622139	1199797624309
2	1199797629759	1199797634319
2	1199797728701	1199797731305
2	1199797753966	1199797756428
2	1199797799283	1199797805408
2	1199797817775	1199797822778
2	1199797864307	1199797867300
2	1199797868824	1199797875728
2	1199797879242	1199797881736
2	1199797890256	1199797896806
2	1199797907235	1199797909371
2	1199797918247	1199797920141
2	1199797952614	1199797956917
2	1199797956983	1199797970526
2	1199797975697	1199797983321
2	1199798179330	1199798183770
2	1199798190350	1199798192350
2	1199798262442	1199798266945
2	1199798276744	1199798279551
2	1199805712316	1199805714614
2	1199805769222	1199805772405
2	1199805779989	1199805782153
2	1199819038338	1199819041831
2	1199819050859	1199819053267
2	1199819085471	1199819087778
2	1199819148233	1199819149631
2	1199819159319	1199819163335
2	1199819165233	1199819168275
2	1199819171615	1199819175589
2	1199819176227	1199819182277
2	1199819191534	1199819194797
2	1199819197257	1199819204844
2	1199819212441	1199819216381
2	1199819222218	1199819225141
2	1199819231306	1199819236317
2	1199819366223	1199819367897
2	1199819370404	1199819376628
2	1199819378160	1199819380405
2	1199819389354	1199819391773
2	1199819403259	1199819406307
2	1199819406908	1199819408290
2	1199819408650	1199819411777
2	1199819413992	1199819418268
2	1199819426391	1199819435296
2	1199819605917	1199819610280
2	1199819656584	1199819661277
2	1199819690340	1199819695327
2	1199819724337	1199819729363
2	1199819756978	1199819767886
2	1199819804507	1199819806640
2	1199819834846	1199819840848
2	1199819843988	1199819850282
2	1199819860272	1199819877795
2	1199819906919	1199819909207
2	1199819909709	1199819911301
2	1199819913542	1199819916310
2	1199820197903	1199820202261
2	1199820202520	1199820205323
2	1199820211557	1199820214950
2	1199820220589	1199820224235
2	1199820248314	1199820251322
