        mark         | zone | number | state | level | source  |    info    
 2004-07-19 00:01:05 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:01:06 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:01:07 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:07 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:01:08 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:01:15 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:01:16 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:01:18 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:01:20 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:01:20 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:01:21 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:01:22 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:01:24 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:01:25 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:01:26 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:27 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:01:29 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:01:35 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:01:41 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:43 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:01:44 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:45 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:01:46 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:01:49 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:01:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:01:50 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:01:50 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:01:52 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:52 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:01:54 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:01:55 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:01:55 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:01:57 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:01:58 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:01:58 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:01:59 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:01:59 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:02:00 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:02:00 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:01 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:02:02 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:02 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:03 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:04 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:07 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:08 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:09 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:09 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:02:10 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:12 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:12 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:14 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:15 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:02:15 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:16 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:16 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:17 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:17 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:02:18 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:02:18 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:02:21 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:23 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:25 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:26 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:02:27 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:28 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:02:31 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:31 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:32 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:02:36 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:36 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:02:39 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:40 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:02:40 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:41 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:02:42 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:43 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:02:44 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:44 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:02:45 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:46 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:46 | S    |     79 |     1 |   117 | ArgusMS | inhabitant
 2004-07-19 00:02:46 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:02:48 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:49 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:49 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:02:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:02:49 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:02:52 | S    |     79 |     1 |   117 | ArgusMS | inhabitant
 2004-07-19 00:02:54 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:02:54 | S    |     79 |     1 |   117 | ArgusMS | inhabitant
 2004-07-19 00:02:56 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:02:56 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:02:58 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:02:59 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:03:00 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:03:03 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:03:04 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:05 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:05 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:06 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:03:07 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:07 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:03:07 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:03:08 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:03:13 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:13 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:03:16 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:03:17 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:03:17 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:03:18 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:03:18 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:03:19 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:19 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:03:20 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:22 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:03:24 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-19 00:03:24 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:25 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-19 00:03:27 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:27 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:03:30 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:03:31 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:03:33 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:03:34 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:03:36 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:37 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:03:40 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:03:41 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:03:43 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:03:46 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:03:51 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:03:52 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:03:52 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:03:54 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:55 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:03:55 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:03:55 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:04:01 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:03 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:04 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:07 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:08 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:04:10 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:10 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:04:12 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:04:12 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:04:13 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:18 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:21 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:04:21 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:04:22 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:04:22 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:04:23 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:26 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:04:26 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:04:31 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:04:35 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:35 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:04:36 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:04:37 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:04:38 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:04:38 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:41 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:04:43 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:04:45 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:04:47 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:51 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:04:51 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:04:52 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:04:56 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:00 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:05:00 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:01 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:05:02 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:05:09 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:09 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:05:09 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:05:11 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:12 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:05:15 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:15 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:15 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:05:17 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:17 | S    |     79 |     1 |   120 | ArgusMS | inhabitant
 2004-07-19 00:05:22 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:05:24 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:25 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:26 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:05:26 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:05:30 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:30 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:05:30 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:31 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:05:32 | S    |     79 |     1 |   120 | ArgusMS | inhabitant
 2004-07-19 00:05:33 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:33 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:05:34 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:05:34 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:36 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:05:38 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:38 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:05:39 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:05:39 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:05:40 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:40 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:05:41 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:05:42 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:43 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:44 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:05:45 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:05:46 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:05:46 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:05:47 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:05:48 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:05:50 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:51 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:52 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:05:54 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:05:55 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:05:57 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:01 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:06:02 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:06:05 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:06 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:06:10 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:11 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:06:12 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:06:13 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-19 00:06:16 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:06:17 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:06:22 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:22 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:23 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:06:25 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:06:25 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:26 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:06:26 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-19 00:06:26 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-19 00:06:27 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:27 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:28 | S    |     79 |     1 |   119 | ArgusMS | inhabitant
 2004-07-19 00:06:33 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:06:35 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:06:35 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:06:37 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-19 00:06:37 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-19 00:06:37 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-19 00:06:39 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:39 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:06:39 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-19 00:06:40 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:06:41 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-19 00:06:42 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:06:44 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:44 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-19 00:06:46 | S    |     79 |     1 |   118 | ArgusMS | inhabitant
 2004-07-19 00:06:46 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:06:47 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:06:48 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-19 00:06:49 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-19 00:06:53 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:54 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:06:55 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:06:57 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:06:57 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:07:00 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:07:00 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-19 00:07:01 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:07:02 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:07:02 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-19 00:07:03 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-19 00:07:04 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-19 00:07:06 | V    |      3 |     1 |   100 | ArgusD  | inhabitant
 2004-07-19 00:07:06 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-19 00:07:06 | V    |      3 |     0 |     0 | ArgusD  | inhabitant
 2004-07-19 00:07:07 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-19 00:07:08 | S    |     79 |     1 |   117 | ArgusMS | inhabitant
 2004-07-19 00:07:08 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
