        mark         | zone | number | state | level | source  |    info    
 2004-07-21 00:01:37 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-21 00:01:38 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:01:38 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:01:38 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:01:39 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:01:39 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:01:40 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:01:43 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:01:45 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:01:45 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:01:48 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:01:52 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-21 00:01:52 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:01:52 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:01:54 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-21 00:01:55 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:01:57 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:01:57 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:01:58 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:01:59 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:01:59 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:01:59 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-21 00:02:00 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:02:01 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:01 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:04 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:02:04 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:02:07 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:07 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:10 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:12 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:02:13 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:15 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:15 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:17 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-21 00:02:22 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:02:23 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:23 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:02:24 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:02:26 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:27 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:02:28 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:02:29 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:02:29 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:02:30 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:32 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:38 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:02:39 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:40 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:02:43 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:43 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:02:43 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:02:44 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:45 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:46 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:50 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:02:50 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:50 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-21 00:02:51 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:53 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-21 00:02:54 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:02:55 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:02:57 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-21 00:02:57 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-21 00:02:59 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:02:59 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:03:00 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:03:01 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:02 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:03:04 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:08 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:03:09 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:10 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:03:12 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-21 00:03:14 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:15 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:03:18 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:03:22 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:23 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:03:26 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:03:27 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:03:28 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:03:30 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:03:31 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:03:31 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:32 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:03:33 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:34 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:03:34 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:03:37 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:03:37 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:03:38 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:39 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:03:41 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-21 00:03:41 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:42 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:03:43 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:03:44 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:03:44 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:03:45 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:03:45 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:03:46 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:03:46 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:47 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:03:49 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-21 00:03:51 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:03:54 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:03:59 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:03:59 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:03:59 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:04:00 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:04:00 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:04:00 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-21 00:04:02 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-21 00:04:03 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-21 00:04:04 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:04 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:04:07 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:04:08 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:04:09 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:11 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:12 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:13 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:04:13 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:14 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:16 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-21 00:04:17 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:18 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:18 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:04:18 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:04:19 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:20 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:22 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:04:22 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:04:22 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:26 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:04:26 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:04:27 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:28 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:29 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:30 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:33 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:04:33 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:34 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:04:35 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:35 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:04:35 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:04:38 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:39 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:41 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:41 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:04:43 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:04:45 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:45 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:04:46 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:46 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:47 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:04:48 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:48 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:04:49 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:50 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:51 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:52 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:04:52 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:04:53 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:04:54 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:55 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:04:55 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:56 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:04:58 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:04:59 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:01 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:05:03 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-21 00:05:04 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:04 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:05:07 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:05:09 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:05:09 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:05:14 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:05:15 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:19 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:20 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:05:21 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:05:24 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:05:25 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:05:26 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:05:26 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:27 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:05:27 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:05:28 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:05:29 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:05:30 | S    |     79 |     1 |   107 | ArgusMS | inhabitant
 2004-07-21 00:05:32 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:34 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:05:34 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:35 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-21 00:05:37 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:37 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:05:38 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:05:39 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:40 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-21 00:05:45 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-21 00:05:45 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:46 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:05:46 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:47 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:05:48 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:05:48 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:48 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-21 00:05:52 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:05:54 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-21 00:05:57 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-21 00:05:57 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:05:59 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:06:00 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-21 00:06:01 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-21 00:06:06 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:06:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:06:09 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-21 00:06:10 | S    |     79 |     1 |   108 | ArgusMS | inhabitant
 2004-07-21 00:06:11 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-21 00:06:13 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-21 00:06:13 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-21 00:06:14 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
