        mark         | zone | number | state | level | source  |    info    
 2004-07-22 01:34:02 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:04 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:04 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:05 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:08 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:11 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:13 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:14 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:15 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:16 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:16 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:16 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:17 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:18 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:18 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:18 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:19 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:20 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:22 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:22 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:22 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:23 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:23 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:24 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:24 | V    |      3 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:24 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:25 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:25 | V    |      3 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:25 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:26 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:26 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:26 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:27 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:27 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:27 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:29 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:29 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:30 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:30 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:31 | V    |     10 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:32 | V    |      5 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:32 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:32 | V    |     10 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:33 | V    |      5 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:34 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:34 | V    |      5 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:34 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:35 | V    |      5 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:35 | V    |      1 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:36 | V    |      6 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:36 | V    |      1 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:36 | V    |      6 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:37 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:38 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:41 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:42 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:43 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:43 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:45 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:46 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:46 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:47 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:48 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:48 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:49 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:51 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:51 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:53 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:55 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:34:59 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:34:59 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:02 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:03 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:04 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:05 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:06 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:08 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:10 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:11 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:12 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:14 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:16 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:17 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:20 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:20 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:22 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:22 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:25 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:26 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:28 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:29 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:31 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:31 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:31 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:31 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:31 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:32 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:32 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:32 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:33 | S    |     67 |     1 |    11 | ArgusMS | inhabitant
 2004-07-22 01:35:33 | S    |     68 |     1 |    21 | ArgusMS | inhabitant
 2004-07-22 01:35:33 | S    |     73 |     1 |    11 | ArgusMS | inhabitant
 2004-07-22 01:35:33 | S    |     77 |     1 |    31 | ArgusMS | inhabitant
 2004-07-22 01:35:33 | S    |     81 |     1 |     9 | ArgusMS | inhabitant
 2004-07-22 01:35:33 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:34 | S    |     73 |     1 |    22 | ArgusMS | inhabitant
 2004-07-22 01:35:34 | S    |     81 |     1 |    16 | ArgusMS | inhabitant
 2004-07-22 01:35:34 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:37 | c    |      2 |     1 |   100 | X10     | inhabitant
 2004-07-22 01:35:35 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:37 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:38 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:39 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:39 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:40 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:41 | V    |     25 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:42 | V    |     25 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:44 | V    |     25 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:45 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:45 | V    |     25 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:51 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:53 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:53 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:55 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:57 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:35:58 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:35:59 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:00 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:05 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:08 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:08 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:09 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:09 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:11 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:12 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:12 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:13 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:13 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:13 | S    |     68 |     1 |    21 | ArgusMS | inhabitant
 2004-07-22 01:36:13 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:13 | S    |     68 |     1 |    16 | ArgusMS | inhabitant
 2004-07-22 01:36:14 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:14 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:15 | S    |     68 |     1 |    22 | ArgusMS | inhabitant
 2004-07-22 01:36:15 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:17 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:18 | S    |     67 |     1 |     8 | ArgusMS | inhabitant
 2004-07-22 01:36:18 | S    |     68 |     1 |    15 | ArgusMS | inhabitant
 2004-07-22 01:36:19 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:19 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:20 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:20 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:21 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:22 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:22 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:22 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:23 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:23 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:23 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:23 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:24 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:24 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:25 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:25 | V    |      3 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:26 | V    |      3 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:26 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:26 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:27 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:29 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:29 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:31 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:31 | V    |      3 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:31 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:32 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:33 | S    |     68 |     1 |    19 | ArgusMS | inhabitant
 2004-07-22 01:36:33 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:33 | V    |      3 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:34 | S    |     67 |     1 |    13 | ArgusMS | inhabitant
 2004-07-22 01:36:34 | S    |     68 |     1 |    22 | ArgusMS | inhabitant
 2004-07-22 01:36:35 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:36 | S    |     68 |     1 |    17 | ArgusMS | inhabitant
 2004-07-22 01:36:36 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:36:40 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:36:41 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:42 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:42 | S    |     67 |     1 |     9 | ArgusMS | inhabitant
 2004-07-22 01:37:42 | S    |     68 |     1 |    20 | ArgusMS | inhabitant
 2004-07-22 01:37:43 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:43 | S    |     68 |     1 |    14 | ArgusMS | inhabitant
 2004-07-22 01:37:44 | S    |     68 |     1 |    18 | ArgusMS | inhabitant
 2004-07-22 01:37:44 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:45 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:45 | S    |     68 |     1 |    23 | ArgusMS | inhabitant
 2004-07-22 01:37:45 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:46 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:46 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:46 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:47 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:47 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:48 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:49 | V    |     14 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:50 | V    |     13 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:50 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:51 | V    |     15 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:51 | V    |     14 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:51 | V    |     13 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:52 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:52 | V    |     18 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:37:52 | V    |     18 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:53 | V    |     15 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:55 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:37:57 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:02 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:04 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:04 | V    |     15 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:04 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:05 | V    |     15 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:06 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:06 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:07 | V    |     15 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:10 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:10 | V    |     18 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:10 | V    |     18 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:11 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:11 | V    |     14 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:12 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:13 | V    |     16 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:14 | V    |     16 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:14 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:14 | V    |     15 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:14 | V    |     14 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:15 | V    |      5 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:15 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:16 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:16 | V    |     14 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:16 | V    |     14 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      5 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      3 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      3 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:17 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:18 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:18 | V    |      5 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:18 | V    |     10 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:20 | V    |      4 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:20 | V    |      9 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:20 | V    |     10 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:20 | V    |      5 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:21 | V    |      4 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:23 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:24 | V    |      9 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:25 | S    |     67 |     1 |     9 | ArgusMS | inhabitant
 2004-07-22 01:38:25 | S    |     68 |     1 |    17 | ArgusMS | inhabitant
 2004-07-22 01:38:25 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:26 | S    |     67 |     1 |    12 | ArgusMS | inhabitant
 2004-07-22 01:38:26 | S    |     68 |     1 |    22 | ArgusMS | inhabitant
 2004-07-22 01:38:27 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:29 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:31 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:31 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:32 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:32 | S    |     67 |     1 |    13 | ArgusMS | inhabitant
 2004-07-22 01:38:32 | S    |     68 |     1 |    24 | ArgusMS | inhabitant
 2004-07-22 01:38:33 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:33 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:33 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:34 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:34 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-22 01:38:35 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:35 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:36 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:36 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:37 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:38 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:38 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:39 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:40 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:40 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:41 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:42 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:43 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:43 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:44 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-22 01:38:45 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-22 01:38:45 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
