        mark         | zone | number | state | level | source  |    info    
 2004-07-20 00:00:47 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:00:48 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:00:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:00:51 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:00:52 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:00:52 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:00:56 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:01:00 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:01 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:03 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:04 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:01:05 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:01:07 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:01:07 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:11 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:01:12 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:14 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:01:14 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:15 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:01:18 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:01:18 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:19 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:20 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:01:20 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:22 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:23 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:23 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:01:23 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:01:26 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:01:26 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:01:29 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:29 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:01:30 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:31 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:01:32 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:01:34 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:01:34 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:01:37 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:37 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:01:39 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:01:42 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:01:43 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:01:46 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:48 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:49 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:01:49 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:01:51 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:01:54 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:01:57 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:01:58 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:01:58 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:02:01 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:02 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:03 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:02:04 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:05 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:02:05 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:10 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-20 00:02:11 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:02:14 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:15 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:02:15 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:16 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:02:17 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:02:18 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:20 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:21 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:02:22 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:23 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:02:24 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:02:24 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:25 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:02:27 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:02:28 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:28 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:02:29 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:30 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:02:30 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:02:31 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-20 00:02:32 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:02:33 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:02:34 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:02:34 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:02:39 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:40 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:40 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:42 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:42 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:02:45 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:45 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:02:48 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:48 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:02:49 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:02:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:50 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:02:53 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:02:56 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:02:56 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:02:57 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:02:59 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:02:59 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:03:00 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-20 00:03:01 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:01 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:02 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:03:03 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:03:04 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:04 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:03:05 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:03:08 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:10 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:11 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:12 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:13 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:16 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:17 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:18 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:20 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:20 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-20 00:03:21 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:22 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:26 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:26 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:03:27 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:03:30 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:31 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:31 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:03:32 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:03:32 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:33 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-20 00:03:36 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:38 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:38 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:39 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:03:39 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:42 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:43 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:03:46 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:47 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:03:49 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:49 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:03:49 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:03:50 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:03:51 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:03:52 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:03:54 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:03:57 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:03:58 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:03:58 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:03:59 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:00 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:04:01 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:04:02 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-20 00:04:04 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:04 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:04:06 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:04:08 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:08 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:04:09 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-20 00:04:10 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:11 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:12 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:14 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:04:15 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:04:16 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:04:16 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:04:21 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:04:21 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:04:21 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:04:24 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:04:25 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:04:29 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:04:33 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:04:36 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:04:38 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:38 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:04:39 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:39 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:04:40 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:04:42 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:04:44 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:04:45 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:46 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:04:48 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:51 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:04:53 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:53 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:54 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:04:55 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-20 00:04:55 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:04:56 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:04:59 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:05:04 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:05:08 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:08 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:10 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:12 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:05:16 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:05:16 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:17 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:05:18 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:19 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:20 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:05:20 | S    |     79 |     1 |   112 | ArgusMS | inhabitant
 2004-07-20 00:05:21 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:05:23 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:25 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:26 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:26 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-20 00:05:27 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:27 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:05:27 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:05:28 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:05:30 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:05:31 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:32 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:32 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:33 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:05:35 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:36 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:05:37 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:39 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:42 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:42 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:05:44 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:05:45 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:05:45 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:45 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:05:46 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:05:47 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:05:47 | S    |     79 |     1 |   116 | ArgusMS | inhabitant
 2004-07-20 00:05:49 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:50 | S    |     77 |     1 |    15 | ArgusMS | inhabitant
 2004-07-20 00:05:50 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:05:50 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:05:52 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:05:54 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:05:55 | S    |     77 |     1 |    11 | ArgusMS | inhabitant
 2004-07-20 00:05:55 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:05:56 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:05:58 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:05:59 | S    |     68 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:05:59 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:05:59 | V    |      7 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:00 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:06:00 | V    |     12 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:00 | S    |     67 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:06:00 | S    |     68 |     1 |    22 | ArgusMS | inhabitant
 2004-07-20 00:06:01 | V    |     11 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:01 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:06:01 | V    |      7 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:01 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:02 | V    |     11 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:02 | V    |     17 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:02 | V    |     12 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:03 | V    |      2 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:03 | V    |      2 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:03 | V    |     19 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:05 | V    |     17 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:05 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:06:06 | V    |     19 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:06 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:06 | S    |     79 |     1 |   114 | ArgusMS | inhabitant
 2004-07-20 00:06:07 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:08 | S    |     77 |     1 |    16 | ArgusMS | inhabitant
 2004-07-20 00:06:09 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:10 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:10 | S    |     79 |     1 |   113 | ArgusMS | inhabitant
 2004-07-20 00:06:10 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:06:11 | S    |     79 |     1 |   111 | ArgusMS | inhabitant
 2004-07-20 00:06:11 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:12 | S    |     77 |     1 |    19 | ArgusMS | inhabitant
 2004-07-20 00:06:12 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:13 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:06:15 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:06:18 | S    |     79 |     1 |   115 | ArgusMS | inhabitant
 2004-07-20 00:06:18 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:06:19 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:06:19 | S    |     77 |     1 |    13 | ArgusMS | inhabitant
 2004-07-20 00:06:24 | S    |     77 |     1 |    12 | ArgusMS | inhabitant
 2004-07-20 00:06:25 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:06:27 | S    |     79 |     1 |   109 | ArgusMS | inhabitant
 2004-07-20 00:06:32 | S    |     77 |     1 |    17 | ArgusMS | inhabitant
 2004-07-20 00:06:33 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:33 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:34 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
 2004-07-20 00:06:35 | V    |     20 |     1 |   100 | ArgusD  | inhabitant
 2004-07-20 00:06:35 | V    |     20 |     0 |     0 | ArgusD  | inhabitant
 2004-07-20 00:06:37 | S    |     79 |     1 |   110 | ArgusMS | inhabitant
 2004-07-20 00:06:38 | S    |     77 |     1 |    14 | ArgusMS | inhabitant
 2004-07-20 00:06:39 | S    |     77 |     1 |    18 | ArgusMS | inhabitant
