1	1201508624491	1201508627255
1	1201508633792	1201508635867
1	1201508636229	1201508638435
1	1201508639562	1201508644203
1	1201508644499	1201508646755
1	1201508651937	1201508654341
1	1201508736762	1201508738811
1	1201508740264	1201508751692
1	1201508753445	1201508756328
1	1201508974198	1201508982459
1	1201508989759	1201508992900
1	1201508999324	1201509000630
1	1201509000999	1201509005915
1	1201509026536	1201509029547
1	1201509036636	1201509039704
1	1201509054727	1201509061994
1	1201509064228	1201509073745
1	1201509079803	1201509081861
1	1201509081979	1201509084699
1	1201509111676	1201509114150
1	1201509160592	1201509162316
1	1201509264941	1201509267402
1	1201509290931	1201509293770
1	1201509307349	1201509309780
1	1201509701588	1201509707423
1	1201509763235	1201509765519
1	1201509766445	1201509781172
1	1201509784110	1201509788810
1	1201509790146	1201509795568
1	1201509811812	1201509813695
1	1201509815823	1201509821608
1	1201509823424	1201509827866
1	1201509836151	1201509842773
1	1201509855324	1201509859405
1	1201509958194	1201509963579
1	1201509995560	1201509998154
1	1201510113210	1201510115503
1	1201510400668	1201510405901
1	1201510408244	1201510412368
1	1201510473962	1201510475551
1	1201510496363	1201510498229
1	1201510508245	1201510515290
1	1201510519591	1201510522147
1	1201510522653	1201510527951
1	1201510556295	1201510558588
1	1201510560814	1201510563439
1	1201510575434	1201510578298
1	1201510580356	1201510584716
1	1201510603474	1201510608302
1	1201510615292	1201510617434
1	1201510621997	1201510626521
1	1201510641826	1201510643810
1	1201510693460	1201510695976
1	1201510697654	1201510700915
1	1201510741362	1201510748936
1	1201510774219	1201510775301
1	1201510830602	1201510832868
1	1201510846907	1201510849138
1	1201510865145	1201510867794
1	1201510958834	1201510961376
1	1201510961725	1201510963661
1	1201510978135	1201510980699
1	1201510982344	1201510984553
1	1201511014381	1201511018664
1	1201511019578	1201511021633
1	1201511040266	1201511042279
1	1201511069339	1201511071879
1	1201511074646	1201511075964
1	1201511130112	1201511135736
1	1201511197382	1201511198962
1	1201511199184	1201511201532
1	1201511215288	1201511217868
1	1201511260376	1201511262502
1	1201511306121	1201511310625
1	1201511344833	1201511348981
1	1201511435105	1201511439176
1	1201511508811	1201511519430
1	1201511532157	1201511537990
1	1201511539244	1201511541681
1	1201511542292	1201511544648
1	1201511589448	1201511593369
1	1201511601269	1201511606333
1	1201511611891	1201511613363
1	1201511662150	1201511666929
1	1201511731712	1201511734173
1	1201511734520	1201511744321
1	1201511782315	1201511784633
1	1201511839391	1201511841643
1	1201511869259	1201511871844
1	1201511883520	1201511890115
1	1201511923717	1201511925788
1	1201511931224	1201511932493
1	1201512036108	1201512040722
1	1201512061138	1201512066362
1	1201512095571	1201512097677
1	1201512098633	1201512100886
1	1201512108653	1201512110810
1	1201512149399	1201512152350
1	1201512166869	1201512171511
1	1201512172573	1201512179578
1	1201512190940	1201512195219
1	1201512222500	1201512224672
1	1201512263888	1201512266342
1	1201512294475	1201512296368
1	1201512308345	1201512314654
1	1201512337189	1201512339799
1	1201512339956	1201512344134
1	1201512414683	1201512416342
1	1201512434570	1201512436782
1	1201512450447	1201512452746
1	1201512458517	1201512462809
1	1201512536440	1201512539205
1	1201512563399	1201512565675
1	1201512615168	1201512618697
1	1201512634941	1201512638707
1	1201512653644	1201512657292
1	1201512664232	1201512666832
1	1201512667187	1201512669218
1	1201512670642	1201512672628
1	1201512681634	1201512684178
1	1201512696698	1201512698764
1	1201512849255	1201512853195
1	1201512853533	1201512855427
1	1201512878809	1201512880906
1	1201512882433	1201512884394
1	1201512902294	1201512907435
1	1201512914201	1201512918775
1	1201512925650	1201512927622
1	1201512933817	1201512936273
1	1201512942855	1201512946640
1	1201512962634	1201512966101
1	1201512994360	1201512995286
1	1201513000902	1201513002971
1	1201513022294	1201513024464
1	1201513089846	1201513091918
1	1201513095243	1201513101283
1	1201513102262	1201513107834
1	1201513108502	1201513110700
1	1201513128131	1201513132703
1	1201513133887	1201513135175
1	1201513139486	1201513140807
1	1201513142527	1201513150897
1	1201513630655	1201513636284
1	1201513640866	1201513646748
1	1201513651544	1201513654822
1	1201513656807	1201513658615
1	1201513665719	1201513667994
1	1201513676240	1201513678501
1	1201513679938	1201513682162
1	1201513682677	1201513687975
1	1201513697789	1201513701266
1	1201513704227	1201513705487
1	1201513706123	1201513708858
1	1201513724105	1201513728755
1	1201513730621	1201513733502
1	1201513817537	1201513820985
1	1201513828254	1201513829592
1	1201513886225	1201513888259
1	1201513889759	1201513891893
1	1201513896105	1201513898748
1	1201513935452	1201513938908
1	1201513939275	1201513942880
1	1201514024493	1201514026623
1	1201514030457	1201514032626
1	1201514037671	1201514039867
1	1201514045289	1201514047793
1	1201514054523	1201514056900
1	1201514059614	1201514061879
1	1201514114471	1201514116925
1	1201514120820	1201514123404
1	1201514125680	1201514128216
1	1201514128390	1201514129675
1	1201514137909	1201514140143
1	1201514146969	1201514148317
1	1201514158992	1201514161235
1	1201514164148	1201514167204
1	1201514168904	1201514171349
1	1201514265206	1201514267180
1	1201514270602	1201514272831
1	1201514279413	1201514281451
1	1201514383358	1201514384565
1	1201514384989	1201514387705
1	1201514388240	1201514389540
1	1201514558658	1201514559967
1	1201514676303	1201514678848
1	1201514762780	1201514763983
1	1201514766797	1201514772933
1	1201514843283	1201514844799
1	1201514931676	1201514934112
1	1201514971871	1201514973109
1	1201515091851	1201515094355
1	1201515300257	1201515302523
1	1201515350193	1201515352524
1	1201515383188	1201515385634
1	1201515480667	1201515481875
1	1201515608725	1201515610762
1	1201515625437	1201515627531
1	1201515686198	1201515687519
1	1201515693609	1201515696955
1	1201515731548	1201515736252
1	1201515736617	1201515743383
1	1201516037137	1201516043695
1	1201516044547	1201516047563
1	1201516049119	1201516051381
1	1201516052307	1201516057110
1	1201516064404	1201516066935
1	1201516093956	1201516098332
1	1201516099304	1201516103267
1	1201516155855	1201516157112
1	1201516251325	1201516253544
1	1201516496941	1201516500177
1	1201516661330	1201516664982
1	1201516977164	1201516979422
1	1201516986637	1201516989123
1	1201517050787	1201517053937
1	1201517055341	1201517056613
1	1201517112348	1201517123437
1	1201517124324	1201517130449
1	1201517385451	1201517386633
1	1201517392448	1201517400806
1	1201517403398	1201517410290
1	1201517418772	1201517419898
1	1201517426487	1201517431793
1	1201517492228	1201517494356
1	1201517504275	1201517504287
1	1201517553689	1201517554927
1	1201517556672	1201517561478
1	1201517561610	1201517564903
1	1201517604130	1201517609847
1	1201517611740	1201517613257
1	1201517627816	1201517635758
1	1201517712196	1201517714295
1	1201517799875	1201517802944
1	1201517878675	1201517880775
1	1201517892886	1201517899642
1	1201518240888	1201518242960
1	1201518245858	1201518248119
1	1201518248904	1201518251394
1	1201518260516	1201518260660
1	1201518280989	1201518283284
1	1201518286142	1201518288662
1	1201518310285	1201518312459
