1	1205795851898	1205795856238
1	1205795873924	1205795877262
1	1205796827912	1205796831544
1	1205796860648	1205796865860
1	1205797172963	1205797175216
1	1205797456920	1205797458912
1	1205797875456	1205797877454
1	1205798039728	1205798042615
1	1205825598398	1205825600921
1	1205825602142	1205825606113
1	1205825610581	1205825618394
1	1205825618691	1205825620855
1	1205825625204	1205825627407
1	1205825630871	1205825632179
1	1205825633439	1205825641409
1	1205825693425	1205825696905
1	1205825700312	1205825702457
1	1205825760772	1205825762979
1	1205825820307	1205825825493
1	1205825829916	1205825835353
1	1205825839951	1205825842440
1	1205825858257	1205825860737
1	1205825863891	1205825868408
1	1205825872534	1205825874675
1	1205825891833	1205825898216
1	1205825898619	1205825901362
1	1205825971795	1205825973394
1	1205825981253	1205825985743
1	1205825985937	1205825991396
1	1205825991601	1205825996397
1	1205825998575	1205826001353
1	1205826003253	1205826008590
1	1205826030877	1205826036373
1	1205826063859	1205826068991
1	1205826074535	1205826077156
1	1205826082376	1205826084508
1	1205826086403	1205826092459
1	1205826094242	1205826099654
1	1205826105312	1205826111714
1	1205826115377	1205826120404
1	1205826132509	1205826135613
1	1205826143853	1205826148848
1	1205826164671	1205826169275
1	1205826178993	1205826184423
1	1205826187447	1205826191605
1	1205826200888	1205826206367
1	1205826223143	1205826225304
1	1205826226947	1205826231331
1	1205826231470	1205826232721
1	1205826233675	1205826236835
1	1205826240741	1205826244786
1	1205826257152	1205826259481
1	1205826266256	1205826269135
1	1205826308153	1205826313135
1	1205826314140	1205826316878
1	1205826336566	1205826341648
1	1205826427662	1205826434856
1	1205826465791	1205826467775
1	1205826568466	1205826573889
1	1205826577780	1205826583303
1	1205826592640	1205826596216
1	1205826601677	1205826608585
1	1205826629183	1205826631957
1	1205826646721	1205826648446
1	1205826710749	1205826719718
1	1205826722697	1205826726747
1	1205826735807	1205826746783
1	1205826783112	1205826787109
1	1205826793516	1205826799518
1	1205826800562	1205826804826
1	1205826932485	1205826935350
1	1205832523998	1205832526660
1	1205834694388	1205834695576
1	1205834695878	1205834698646
1	1205836837214	1205836838398
1	1205838116925	1205838122774
1	1205838166486	1205838170211
1	1205838509537	1205838514267
1	1205838516722	1205838519238
1	1205838530945	1205838533161
1	1205838556459	1205838558424
1	1205838670974	1205838672189
1	1205838689385	1205838703570
1	1205838713309	1205838717641
1	1205838724368	1205838729182
1	1205838729981	1205838734946
1	1205838736639	1205838738157
1	1205838745393	1205838749507
1	1205838755871	1205838760232
1	1205838762758	1205838766811
1	1205838778705	1205838782121
1	1205838792420	1205838796786
1	1205838801194	1205838805119
1	1205838806394	1205838810906
1	1205838818318	1205838820373
1	1205838827122	1205838830185
1	1205838836825	1205838839625
1	1205838846170	1205838849921
1	1205838854414	1205838855323
1	1205838859969	1205838862926
1	1205838887989	1205838891679
1	1205838894367	1205838896344
1	1205838906513	1205838908618
1	1205838945639	1205838947487
1	1205838955112	1205838957212
1	1205838958375	1205838959671
1	1205838965884	1205838967263
1	1205838976906	1205838978522
1	1205839002468	1205839004307
1	1205839022404	1205839024561
1	1205839041662	1205839043949
1	1205839078492	1205839080503
1	1205839144178	1205839148884
1	1205839152985	1205839155428
1	1205839192961	1205839193330
1	1205839212602	1205839217595
1	1205839220360	1205839221652
1	1205839225828	1205839235355
1	1205839378368	1205839382384
1	1205839384569	1205839386923
1	1205839403430	1205839408157
1	1205839409975	1205839412315
1	1205839491838	1205839493920
1	1205839498860	1205839501702
1	1205839587720	1205839589811
1	1205839612770	1205839615107
1	1205839616587	1205839619161
1	1205839866319	1205839868591
1	1205839869541	1205839872439
1	1205840016135	1205840019174
1	1205840085469	1205840088448
1	1205840089990	1205840092660
1	1205840094155	1205840096691
1	1205840229942	1205840231980
1	1205840250546	1205840252491
1	1205840264758	1205840266998
1	1205840290957	1205840293311
1	1205840293910	1205840296146
1	1205840301373	1205840302641
1	1205840312361	1205840314531
1	1205840314856	1205840317707
1	1205840474853	1205840476410
1	1205840535305	1205840538494
1	1205840539118	1205840545207
1	1205840551549	1205840554234
1	1205840595317	1205840597509
1	1205840608415	1205840610139
1	1205840623256	1205840624524
1	1205840672576	1205840675439
1	1205840676881	1205840682108
1	1205840715796	1205840720934
1	1205840793328	1205840796190
1	1205840815605	1205840820221
1	1205840937749	1205840941300
1	1205840953889	1205840957251
1	1205840960433	1205840962291
1	1205840963579	1205840965882
1	1205840976310	1205840978593
1	1205841004308	1205841006261
1	1205841008415	1205841010484
1	1205841049945	1205841052657
1	1205841058515	1205841060768
1	1205841169567	1205841172375
1	1205841174689	1205841179812
1	1205841182488	1205841185401
1	1205841186813	1205841188109
1	1205841188321	1205841191487
1	1205841215388	1205841218547
1	1205841277970	1205841282149
1	1205841328708	1205841331273
1	1205841423849	1205841423870
1	1205841426818	1205841429376
1	1205841451519	1205841454278
1	1205841457280	1205841458565
1	1205841459108	1205841461158
1	1205841491251	1205841492395
1	1205841562948	1205841570940
1	1205841720704	1205841721944
1	1205841757348	1205841760110
1	1205841760263	1205841768563
1	1205841773589	1205841784811
1	1205841784852	1205841817527
1	1205841818714	1205841843394
1	1205841843588	1205841851296
1	1205841851838	1205841854202
1	1205841857669	1205841857758
1	1205841862987	1205841865282
1	1205841871625	1205841877181
1	1205841877453	1205841897523
1	1205841898937	1205841946819
1	1205841946955	1205842035106
1	1205842035666	1205842038124
1	1205842038548	1205842040955
1	1205842064519	1205842066303
1	1205842089432	1205842091424
1	1205842092350	1205842095637
1	1205842111167	1205842112443
1	1205842115417	1205842119209
1	1205842119342	1205842121664
1	1205842129112	1205842133188
1	1205842133450	1205842136869
1	1205842147873	1205842153912
1	1205842180533	1205842182913
1	1205842198394	1205842199774
1	1205842210171	1205842212652
1	1205842222616	1205842224787
1	1205842227741	1205842229719
1	1205842230880	1205842232222
1	1205842233788	1205842235630
1	1205842236385	1205842238659
1	1205842254693	1205842257944
1	1205842300680	1205842301945
1	1205842303487	1205842305728
1	1205842343793	1205842351655
1	1205842452566	1205842473346
1	1205842497808	1205842504755
1	1205842540368	1205842543948
1	1205842544735	1205842552623
1	1205842590842	1205842596541
1	1205842724426	1205842726422
1	1205842862707	1205842867238
1	1205842868453	1205842872947
1	1205842874863	1205842876771
1	1205842883265	1205842887378
1	1205842903813	1205842906332
1	1205842936300	1205842938450
1	1205842939878	1205842941150
1	1205843787813	1205843790584
1	1205843793344	1205843800354
1	1205843802662	1205843804865
1	1205843805273	1205843807442
1	1205843824597	1205843831921
1	1205843837971	1205843842764
1	1205844327164	1205844333422
1	1205844335564	1205844338142
1	1205844338409	1205844339729
1	1205844425981	1205844438672
1	1205844463988	1205844466708
1	1205844520276	1205844523311
1	1205844565907	1205844568731
1	1205844569120	1205844570151
1	1205844601166	1205844607609
1	1205844613475	1205844620218
1	1205844633414	1205844633414
1	1205844636418	1205844638611
1	1205844782848	1205844790168
1	1205844796647	1205844799309
1	1205844803308	1205844812187
1	1205844817496	1205844819562
1	1205844822363	1205844824680
1	1205844974257	1205844980341
1	1205844983813	1205844986450
1	1205845016229	1205845020964
1	1205845023488	1205845028231
1	1205845029368	1205845033809
1	1205845043833	1205845049817
1	1205845052386	1205845055263
1	1205845056828	1205845058939
1	1205845076662	1205845080652
1	1205845082580	1205845084862
1	1205845085147	1205845090950
1	1205845097979	1205845101718
1	1205845105304	1205845111682
1	1205845111995	1205845118873
1	1205845119795	1205845123297
1	1205845132889	1205845137799
1	1205845143135	1205845145299
1	1205845146531	1205845149986
1	1205845173493	1205845179824
1	1205847213990	1205847216140
1	1205847228682	1205847230547
1	1205847231251	1205847239753
1	1205847240827	1205847244121
1	1205847245154	1205847248386
1	1205847249848	1205847257569
1	1205847581459	1205847583490
1	1205854319924	1205854324800
2	1205794806131	1205794818294
2	1205794825287	1205794825739
2	1205794911771	1205794915295
2	1205794918143	1205794920165
2	1205794929862	1205794931863
2	1205794932111	1205794937855
2	1205795031943	1205795037614
2	1205795052337	1205795053325
2	1205795058263	1205795064966
